question_id,pollster,numeric_grade,methodology,state,start_date,end_date,sample_size,population,internal,partisan,office_type,answer,pct
126835,Morning Consult,1.9,Online Panel,NA,7/12/20,7/14/20,12000,lv,NA,NA,U.S. President,Biden,50
126835,Morning Consult,1.9,Online Panel,NA,7/12/20,7/14/20,12000,lv,NA,NA,U.S. President,Trump,42
132487,SurveyMonkey,2,Online Panel,NA,7/12/20,7/14/20,15925,rv,NA,NA,U.S. President,Biden,51.88
132487,SurveyMonkey,2,Online Panel,NA,7/12/20,7/14/20,15925,rv,NA,NA,U.S. President,Trump,45.3
132612,SurveyMonkey,2,Online Panel,NA,7/12/20,7/14/20,15925,lv,NA,NA,U.S. President,Biden,51.31
132612,SurveyMonkey,2,Online Panel,NA,7/12/20,7/14/20,15925,lv,NA,NA,U.S. President,Trump,46.83
125396,YouGov,3,Online Panel,NA,7/11/20,7/14/20,1081,rv,NA,NA,U.S. President,Biden,47
125396,YouGov,3,Online Panel,NA,7/11/20,7/14/20,1081,rv,NA,NA,U.S. President,Trump,39
125393,Rasmussen,2.1,IVR/Online Panel,NA,7/8/20,7/14/20,2500,lv,NA,NA,U.S. President,Biden,46.7
125393,Rasmussen,2.1,IVR/Online Panel,NA,7/8/20,7/14/20,2500,lv,NA,NA,U.S. President,Trump,44.33
128097,Morning Consult,1.9,Online Panel,Wisconsin,7/5/20,7/14/20,797,lv,NA,NA,U.S. President,Biden,50
128097,Morning Consult,1.9,Online Panel,Wisconsin,7/5/20,7/14/20,797,lv,NA,NA,U.S. President,Trump,41
125342,Gravis Marketing (2020 and earlier),2,IVR/Online Panel,Florida,7/13/20,7/13/20,529,lv,FALSE,NA,U.S. President,Biden,53
125342,Gravis Marketing (2020 and earlier),2,IVR/Online Panel,Florida,7/13/20,7/13/20,529,lv,FALSE,NA,U.S. President,Trump,43
125335,Civiqs,2.4,Online Panel/Online Ad,Montana,7/11/20,7/13/20,873,rv,NA,DEM,U.S. President,Biden,45
125335,Civiqs,2.4,Online Panel/Online Ad,Montana,7/11/20,7/13/20,873,rv,NA,DEM,U.S. President,Trump,49
126834,Morning Consult,1.9,Online Panel,NA,7/11/20,7/13/20,12000,lv,NA,NA,U.S. President,Biden,50
126834,Morning Consult,1.9,Online Panel,NA,7/11/20,7/13/20,12000,lv,NA,NA,U.S. President,Trump,42
132486,SurveyMonkey,2,Online Panel,NA,7/11/20,7/13/20,11623,rv,NA,NA,U.S. President,Biden,52.07
132486,SurveyMonkey,2,Online Panel,NA,7/11/20,7/13/20,11623,rv,NA,NA,U.S. President,Trump,45.09
132611,SurveyMonkey,2,Online Panel,NA,7/11/20,7/13/20,11623,lv,NA,NA,U.S. President,Biden,51.67
132611,SurveyMonkey,2,Online Panel,NA,7/11/20,7/13/20,11623,lv,NA,NA,U.S. President,Trump,46.38
125388,Monmouth,2.9,Live Phone,Pennsylvania,7/9/20,7/13/20,401,rv,NA,NA,U.S. President,Biden,53
125388,Monmouth,2.9,Live Phone,Pennsylvania,7/9/20,7/13/20,401,rv,NA,NA,U.S. President,Trump,40
125391,Monmouth,2.9,Live Phone,Pennsylvania,7/9/20,7/13/20,401,lv,NA,NA,U.S. President,Biden,52
125391,Monmouth,2.9,Live Phone,Pennsylvania,7/9/20,7/13/20,401,lv,NA,NA,U.S. President,Trump,42
125392,Monmouth,2.9,Live Phone,Pennsylvania,7/9/20,7/13/20,401,lv,NA,NA,U.S. President,Biden,51
125392,Monmouth,2.9,Live Phone,Pennsylvania,7/9/20,7/13/20,401,lv,NA,NA,U.S. President,Trump,44
125401,Quinnipiac,2.8,Live Phone,NA,7/9/20,7/13/20,1273,rv,NA,NA,U.S. President,Biden,52
125401,Quinnipiac,2.8,Live Phone,NA,7/9/20,7/13/20,1273,rv,NA,NA,U.S. President,Trump,37
125366,Morning Consult,1.9,Online Panel,NA,7/6/20,7/13/20,32514,rv,NA,NA,U.S. President,Biden,47
125366,Morning Consult,1.9,Online Panel,NA,7/6/20,7/13/20,32514,rv,NA,NA,U.S. President,Trump,39
128096,Morning Consult,1.9,Online Panel,Wisconsin,7/4/20,7/13/20,797,lv,NA,NA,U.S. President,Biden,50
128096,Morning Consult,1.9,Online Panel,Wisconsin,7/4/20,7/13/20,797,lv,NA,NA,U.S. President,Trump,41
125349,Change Research,1.4,Text-to-Web/Online Ad,NA,7/10/20,7/12/20,1258,lv,FALSE,NA,U.S. President,Biden,51
125349,Change Research,1.4,Text-to-Web/Online Ad,NA,7/10/20,7/12/20,1258,lv,FALSE,NA,U.S. President,Trump,41
125349,Change Research,1.4,Text-to-Web/Online Ad,NA,7/10/20,7/12/20,1258,lv,FALSE,NA,U.S. President,Jorgensen,3
125349,Change Research,1.4,Text-to-Web/Online Ad,NA,7/10/20,7/12/20,1258,lv,FALSE,NA,U.S. President,Hawkins,2
125350,Change Research,1.4,Text-to-Web/Online Ad,Arizona,7/10/20,7/12/20,345,lv,FALSE,NA,U.S. President,Biden,51
125350,Change Research,1.4,Text-to-Web/Online Ad,Arizona,7/10/20,7/12/20,345,lv,FALSE,NA,U.S. President,Trump,45
125351,Change Research,1.4,Text-to-Web/Online Ad,Florida,7/10/20,7/12/20,1128,lv,FALSE,NA,U.S. President,Biden,50
125351,Change Research,1.4,Text-to-Web/Online Ad,Florida,7/10/20,7/12/20,1128,lv,FALSE,NA,U.S. President,Trump,43
125352,Change Research,1.4,Text-to-Web/Online Ad,Michigan,7/10/20,7/12/20,824,lv,FALSE,NA,U.S. President,Biden,48
125352,Change Research,1.4,Text-to-Web/Online Ad,Michigan,7/10/20,7/12/20,824,lv,FALSE,NA,U.S. President,Trump,42
125353,Change Research,1.4,Text-to-Web/Online Ad,North Carolina,7/10/20,7/12/20,655,lv,FALSE,NA,U.S. President,Biden,47
125353,Change Research,1.4,Text-to-Web/Online Ad,North Carolina,7/10/20,7/12/20,655,lv,FALSE,NA,U.S. President,Trump,46
125354,Change Research,1.4,Text-to-Web/Online Ad,Pennsylvania,7/10/20,7/12/20,743,lv,FALSE,NA,U.S. President,Biden,50
125354,Change Research,1.4,Text-to-Web/Online Ad,Pennsylvania,7/10/20,7/12/20,743,lv,FALSE,NA,U.S. President,Trump,42
125355,Change Research,1.4,Text-to-Web/Online Ad,Wisconsin,7/10/20,7/12/20,601,lv,FALSE,NA,U.S. President,Biden,48
125355,Change Research,1.4,Text-to-Web/Online Ad,Wisconsin,7/10/20,7/12/20,601,lv,FALSE,NA,U.S. President,Trump,42
126833,Morning Consult,1.9,Online Panel,NA,7/10/20,7/12/20,12000,lv,NA,NA,U.S. President,Biden,51
126833,Morning Consult,1.9,Online Panel,NA,7/10/20,7/12/20,12000,lv,NA,NA,U.S. President,Trump,42
132485,SurveyMonkey,2,Online Panel,NA,7/10/20,7/12/20,12076,rv,NA,NA,U.S. President,Biden,52.05
132485,SurveyMonkey,2,Online Panel,NA,7/10/20,7/12/20,12076,rv,NA,NA,U.S. President,Trump,45.05
132610,SurveyMonkey,2,Online Panel,NA,7/10/20,7/12/20,12076,lv,NA,NA,U.S. President,Biden,51.71
132610,SurveyMonkey,2,Online Panel,NA,7/10/20,7/12/20,12076,lv,NA,NA,U.S. President,Trump,46.31
125411,Hart/POS,2.6,Live Phone,NA,7/9/20,7/12/20,900,rv,NA,NA,U.S. President,Biden,51
125411,Hart/POS,2.6,Live Phone,NA,7/9/20,7/12/20,900,rv,NA,NA,U.S. President,Trump,40
125421,Garin Hart Yang,1,Live Phone,Kentucky,7/7/20,7/12/20,800,lv,TRUE,DEM,U.S. President,Biden,41
125421,Garin Hart Yang,1,Live Phone,Kentucky,7/7/20,7/12/20,800,lv,TRUE,DEM,U.S. President,Trump,53
126865,DKC Analytics,NA,Live Phone,New Jersey,7/7/20,7/12/20,500,lv,NA,NA,U.S. President,Biden,51.2
126865,DKC Analytics,NA,Live Phone,New Jersey,7/7/20,7/12/20,500,lv,NA,NA,U.S. President,Trump,33.4
128095,Morning Consult,1.9,Online Panel,Wisconsin,7/3/20,7/12/20,797,lv,NA,NA,U.S. President,Biden,50
128095,Morning Consult,1.9,Online Panel,Wisconsin,7/3/20,7/12/20,797,lv,NA,NA,U.S. President,Trump,41
125324,RMG Research,2.3,IVR/Text,NA,7/9/20,7/11/20,1200,rv,NA,NA,U.S. President,Biden,46
125324,RMG Research,2.3,IVR/Text,NA,7/9/20,7/11/20,1200,rv,NA,NA,U.S. President,Trump,39
126832,Morning Consult,1.9,Online Panel,NA,7/9/20,7/11/20,12000,lv,NA,NA,U.S. President,Biden,50
126832,Morning Consult,1.9,Online Panel,NA,7/9/20,7/11/20,12000,lv,NA,NA,U.S. President,Trump,42
132484,SurveyMonkey,2,Online Panel,NA,7/9/20,7/11/20,18097,rv,NA,NA,U.S. President,Biden,52.2
132484,SurveyMonkey,2,Online Panel,NA,7/9/20,7/11/20,18097,rv,NA,NA,U.S. President,Trump,44.92
132609,SurveyMonkey,2,Online Panel,NA,7/9/20,7/11/20,18097,lv,NA,NA,U.S. President,Biden,51.63
132609,SurveyMonkey,2,Online Panel,NA,7/9/20,7/11/20,18097,lv,NA,NA,U.S. President,Trump,46.27
128094,Morning Consult,1.9,Online Panel,Wisconsin,7/2/20,7/11/20,797,lv,NA,NA,U.S. President,Biden,50
128094,Morning Consult,1.9,Online Panel,Wisconsin,7/2/20,7/11/20,797,lv,NA,NA,U.S. President,Trump,40
125313,PPP,1.4,IVR/Text,Montana,7/9/20,7/10/20,1224,v,NA,NA,U.S. President,Biden,42
125313,PPP,1.4,IVR/Text,Montana,7/9/20,7/10/20,1224,v,NA,NA,U.S. President,Trump,51
126435,PPP,1.4,IVR/Text,Michigan,7/9/20,7/10/20,1041,v,NA,DEM,U.S. President,Biden,51
126435,PPP,1.4,IVR/Text,Michigan,7/9/20,7/10/20,1041,v,NA,DEM,U.S. President,Trump,44
126831,Morning Consult,1.9,Online Panel,NA,7/8/20,7/10/20,12000,lv,NA,NA,U.S. President,Biden,50
126831,Morning Consult,1.9,Online Panel,NA,7/8/20,7/10/20,12000,lv,NA,NA,U.S. President,Trump,42
132483,SurveyMonkey,2,Online Panel,NA,7/8/20,7/10/20,24661,rv,NA,NA,U.S. President,Biden,52.19
132483,SurveyMonkey,2,Online Panel,NA,7/8/20,7/10/20,24661,rv,NA,NA,U.S. President,Trump,45.06
132608,SurveyMonkey,2,Online Panel,NA,7/8/20,7/10/20,24661,lv,NA,NA,U.S. President,Biden,51.63
132608,SurveyMonkey,2,Online Panel,NA,7/8/20,7/10/20,24661,lv,NA,NA,U.S. President,Trump,46.4
125289,YouGov,3,Online Panel,Arizona,7/7/20,7/10/20,1087,lv,NA,NA,U.S. President,Biden,46
125289,YouGov,3,Online Panel,Arizona,7/7/20,7/10/20,1087,lv,NA,NA,U.S. President,Trump,46
125290,YouGov,3,Online Panel,Florida,7/7/20,7/10/20,1206,lv,NA,NA,U.S. President,Biden,48
125290,YouGov,3,Online Panel,Florida,7/7/20,7/10/20,1206,lv,NA,NA,U.S. President,Trump,42
125291,YouGov,3,Online Panel,Texas,7/7/20,7/10/20,1185,lv,NA,NA,U.S. President,Biden,45
125291,YouGov,3,Online Panel,Texas,7/7/20,7/10/20,1185,lv,NA,NA,U.S. President,Trump,46
128093,Morning Consult,1.9,Online Panel,Wisconsin,7/1/20,7/10/20,797,lv,NA,NA,U.S. President,Biden,51
128093,Morning Consult,1.9,Online Panel,Wisconsin,7/1/20,7/10/20,797,lv,NA,NA,U.S. President,Trump,40
125325,Redfield & Wilton Strategies,1.8,Online Panel,NA,7/9/20,7/9/20,1582,lv,NA,NA,U.S. President,Biden,47.95
125325,Redfield & Wilton Strategies,1.8,Online Panel,NA,7/9/20,7/9/20,1582,lv,NA,NA,U.S. President,Trump,39.8
125325,Redfield & Wilton Strategies,1.8,Online Panel,NA,7/9/20,7/9/20,1582,lv,NA,NA,U.S. President,Jorgensen,1.37
125325,Redfield & Wilton Strategies,1.8,Online Panel,NA,7/9/20,7/9/20,1582,lv,NA,NA,U.S. President,Hawkins,0.66
125326,Redfield & Wilton Strategies,1.8,Online Panel,NA,7/9/20,7/9/20,1582,lv,NA,NA,U.S. President,Biden,48.32
125326,Redfield & Wilton Strategies,1.8,Online Panel,NA,7/9/20,7/9/20,1582,lv,NA,NA,U.S. President,Trump,39.47
125326,Redfield & Wilton Strategies,1.8,Online Panel,NA,7/9/20,7/9/20,1582,lv,NA,NA,U.S. President,West,2.46
125326,Redfield & Wilton Strategies,1.8,Online Panel,NA,7/9/20,7/9/20,1582,lv,NA,NA,U.S. President,Jorgensen,1.83
125326,Redfield & Wilton Strategies,1.8,Online Panel,NA,7/9/20,7/9/20,1582,lv,NA,NA,U.S. President,Hawkins,0.95
126830,Morning Consult,1.9,Online Panel,NA,7/7/20,7/9/20,12000,lv,NA,NA,U.S. President,Biden,50
126830,Morning Consult,1.9,Online Panel,NA,7/7/20,7/9/20,12000,lv,NA,NA,U.S. President,Trump,42
132482,SurveyMonkey,2,Online Panel,NA,7/7/20,7/9/20,27524,rv,NA,NA,U.S. President,Biden,52.01
132482,SurveyMonkey,2,Online Panel,NA,7/7/20,7/9/20,27524,rv,NA,NA,U.S. President,Trump,45.35
132607,SurveyMonkey,2,Online Panel,NA,7/7/20,7/9/20,27524,lv,NA,NA,U.S. President,Biden,51.32
132607,SurveyMonkey,2,Online Panel,NA,7/7/20,7/9/20,27524,lv,NA,NA,U.S. President,Trump,46.75
125274,Auburn University at Montgomery,1.5,Online Panel,Alabama,7/2/20,7/9/20,558,rv,NA,NA,U.S. President,Biden,40.6
125274,Auburn University at Montgomery,1.5,Online Panel,Alabama,7/2/20,7/9/20,558,rv,NA,NA,U.S. President,Trump,55
128092,Morning Consult,1.9,Online Panel,Wisconsin,6/30/20,7/9/20,797,lv,NA,NA,U.S. President,Biden,50
128092,Morning Consult,1.9,Online Panel,Wisconsin,6/30/20,7/9/20,797,lv,NA,NA,U.S. President,Trump,40
125305,John Zogby Strategies/EMI Research Solutions,1.8,Online Panel,NA,7/8/20,7/8/20,1000,lv,NA,NA,U.S. President,Biden,49
125305,John Zogby Strategies/EMI Research Solutions,1.8,Online Panel,NA,7/8/20,7/8/20,1000,lv,NA,NA,U.S. President,Trump,42
125245,PPP,1.4,IVR/Text,Alaska,7/7/20,7/8/20,1081,v,NA,NA,U.S. President,Biden,45
125245,PPP,1.4,IVR/Text,Alaska,7/7/20,7/8/20,1081,v,NA,NA,U.S. President,Trump,48
125267,PPP,1.4,IVR/Text,North Carolina,7/7/20,7/8/20,818,v,NA,NA,U.S. President,Biden,50
125267,PPP,1.4,IVR/Text,North Carolina,7/7/20,7/8/20,818,v,NA,NA,U.S. President,Trump,46
126829,Morning Consult,1.9,Online Panel,NA,7/6/20,7/8/20,12000,lv,NA,NA,U.S. President,Biden,51
126829,Morning Consult,1.9,Online Panel,NA,7/6/20,7/8/20,12000,lv,NA,NA,U.S. President,Trump,42
132481,SurveyMonkey,2,Online Panel,NA,7/6/20,7/8/20,26321,rv,NA,NA,U.S. President,Biden,52.49
132481,SurveyMonkey,2,Online Panel,NA,7/6/20,7/8/20,26321,rv,NA,NA,U.S. President,Trump,44.82
132606,SurveyMonkey,2,Online Panel,NA,7/6/20,7/8/20,26321,lv,NA,NA,U.S. President,Biden,51.76
132606,SurveyMonkey,2,Online Panel,NA,7/6/20,7/8/20,26321,lv,NA,NA,U.S. President,Trump,46.25
125428,Nationscape,NA,Online Panel,NA,7/2/20,7/8/20,4983,rv,NA,NA,U.S. President,Biden,49
125428,Nationscape,NA,Online Panel,NA,7/2/20,7/8/20,4983,rv,NA,NA,U.S. President,Trump,41
128091,Morning Consult,1.9,Online Panel,Wisconsin,6/29/20,7/8/20,797,lv,NA,NA,U.S. President,Biden,51
128091,Morning Consult,1.9,Online Panel,Wisconsin,6/29/20,7/8/20,797,lv,NA,NA,U.S. President,Trump,41
125271,Data for Progress,2.6,Online Panel,NA,7/7/20,7/7/20,745,a,FALSE,NA,U.S. President,Biden,51.87
125271,Data for Progress,2.6,Online Panel,NA,7/7/20,7/7/20,745,a,FALSE,NA,U.S. President,Trump,41.56
125272,Data for Progress,2.6,Online Panel,NA,7/7/20,7/7/20,673,rv,FALSE,NA,U.S. President,Biden,52.08
125272,Data for Progress,2.6,Online Panel,NA,7/7/20,7/7/20,673,rv,FALSE,NA,U.S. President,Trump,41.62
125346,Gravis Marketing (2020 and earlier),2,IVR/Online Panel,Texas,7/7/20,7/7/20,591,lv,FALSE,REP,U.S. President,Biden,44
125346,Gravis Marketing (2020 and earlier),2,IVR/Online Panel,Texas,7/7/20,7/7/20,591,lv,FALSE,REP,U.S. President,Trump,46
125222,Ipsos,2.8,Probability Panel,NA,7/6/20,7/7/20,1114,a,NA,NA,U.S. President,Biden,40
125222,Ipsos,2.8,Probability Panel,NA,7/6/20,7/7/20,1114,a,NA,NA,U.S. President,Trump,34
125223,Ipsos,2.8,Probability Panel,NA,7/6/20,7/7/20,952,rv,NA,NA,U.S. President,Biden,43
125223,Ipsos,2.8,Probability Panel,NA,7/6/20,7/7/20,952,rv,NA,NA,U.S. President,Trump,37
125415,OH Predictive Insights / MBQF,2.4,IVR/Live Phone,Arizona,7/6/20,7/7/20,600,lv,NA,NA,U.S. President,Biden,49
125415,OH Predictive Insights / MBQF,2.4,IVR/Live Phone,Arizona,7/6/20,7/7/20,600,lv,NA,NA,U.S. President,Trump,44
125224,Rasmussen,2.1,IVR/Online Panel,NA,7/5/20,7/7/20,1500,lv,NA,NA,U.S. President,Biden,50
125224,Rasmussen,2.1,IVR/Online Panel,NA,7/5/20,7/7/20,1500,lv,NA,NA,U.S. President,Trump,40
125218,YouGov,3,Online Panel,NA,7/5/20,7/7/20,1165,rv,NA,NA,U.S. President,Biden,49
125218,YouGov,3,Online Panel,NA,7/5/20,7/7/20,1165,rv,NA,NA,U.S. President,Trump,40
126828,Morning Consult,1.9,Online Panel,NA,7/5/20,7/7/20,12000,lv,NA,NA,U.S. President,Biden,50
126828,Morning Consult,1.9,Online Panel,NA,7/5/20,7/7/20,12000,lv,NA,NA,U.S. President,Trump,42
132480,SurveyMonkey,2,Online Panel,NA,7/5/20,7/7/20,19490,rv,NA,NA,U.S. President,Biden,52.17
132480,SurveyMonkey,2,Online Panel,NA,7/5/20,7/7/20,19490,rv,NA,NA,U.S. President,Trump,45.36
132605,SurveyMonkey,2,Online Panel,NA,7/5/20,7/7/20,19490,lv,NA,NA,U.S. President,Biden,51.36
132605,SurveyMonkey,2,Online Panel,NA,7/5/20,7/7/20,19490,lv,NA,NA,U.S. President,Trump,46.7
125283,University of Texas at Tyler,1.8,Live Phone/Online Panel,Texas,6/29/20,7/7/20,1909,rv,NA,NA,U.S. President,Biden,46
125283,University of Texas at Tyler,1.8,Live Phone/Online Panel,Texas,6/29/20,7/7/20,1909,rv,NA,NA,U.S. President,Trump,41
125284,University of Texas at Tyler,1.8,Live Phone/Online Panel,Texas,6/29/20,7/7/20,1677,lv,NA,NA,U.S. President,Biden,48
125284,University of Texas at Tyler,1.8,Live Phone/Online Panel,Texas,6/29/20,7/7/20,1677,lv,NA,NA,U.S. President,Trump,43
128090,Morning Consult,1.9,Online Panel,Wisconsin,6/28/20,7/7/20,797,lv,NA,NA,U.S. President,Biden,51
128090,Morning Consult,1.9,Online Panel,Wisconsin,6/28/20,7/7/20,797,lv,NA,NA,U.S. President,Trump,41
126431,Alaska Survey Research,1.9,Live Phone/Text-to-Web,Alaska,6/23/20,7/7/20,663,lv,NA,NA,U.S. President,Biden,47.6
126431,Alaska Survey Research,1.9,Live Phone/Text-to-Web,Alaska,6/23/20,7/7/20,663,lv,NA,NA,U.S. President,Trump,48.8
126827,Morning Consult,1.9,Online Panel,NA,7/4/20,7/6/20,12000,lv,NA,NA,U.S. President,Biden,51
126827,Morning Consult,1.9,Online Panel,NA,7/4/20,7/6/20,12000,lv,NA,NA,U.S. President,Trump,42
132479,SurveyMonkey,2,Online Panel,NA,7/4/20,7/6/20,12475,rv,NA,NA,U.S. President,Biden,52.55
132479,SurveyMonkey,2,Online Panel,NA,7/4/20,7/6/20,12475,rv,NA,NA,U.S. President,Trump,45.24
132604,SurveyMonkey,2,Online Panel,NA,7/4/20,7/6/20,12475,lv,NA,NA,U.S. President,Biden,52.05
132604,SurveyMonkey,2,Online Panel,NA,7/4/20,7/6/20,12475,lv,NA,NA,U.S. President,Trump,46.15
128089,Morning Consult,1.9,Online Panel,Wisconsin,6/27/20,7/6/20,797,lv,NA,NA,U.S. President,Biden,50
128089,Morning Consult,1.9,Online Panel,Wisconsin,6/27/20,7/6/20,797,lv,NA,NA,U.S. President,Trump,42
126826,Morning Consult,1.9,Online Panel,NA,7/3/20,7/5/20,12000,lv,NA,NA,U.S. President,Biden,50
126826,Morning Consult,1.9,Online Panel,NA,7/3/20,7/5/20,12000,lv,NA,NA,U.S. President,Trump,42
132478,SurveyMonkey,2,Online Panel,NA,7/3/20,7/5/20,7075,rv,NA,NA,U.S. President,Biden,53.2
132478,SurveyMonkey,2,Online Panel,NA,7/3/20,7/5/20,7075,rv,NA,NA,U.S. President,Trump,44.88
132603,SurveyMonkey,2,Online Panel,NA,7/3/20,7/5/20,7075,lv,NA,NA,U.S. President,Biden,53.11
132603,SurveyMonkey,2,Online Panel,NA,7/3/20,7/5/20,7075,lv,NA,NA,U.S. President,Trump,45.37
125307,GQR,2,Live Phone,Nebraska CD-2,6/30/20,7/5/20,502,lv,TRUE,DEM,U.S. President,Biden,51
125307,GQR,2,Live Phone,Nebraska CD-2,6/30/20,7/5/20,502,lv,TRUE,DEM,U.S. President,Trump,44
125279,Morning Consult,1.9,Online Panel,NA,6/29/20,7/5/20,33549,rv,NA,NA,U.S. President,Biden,48
125279,Morning Consult,1.9,Online Panel,NA,6/29/20,7/5/20,33549,rv,NA,NA,U.S. President,Trump,39
128088,Morning Consult,1.9,Online Panel,Wisconsin,6/26/20,7/5/20,797,lv,NA,NA,U.S. President,Biden,51
128088,Morning Consult,1.9,Online Panel,Wisconsin,6/26/20,7/5/20,797,lv,NA,NA,U.S. President,Trump,43
125233,HarrisX,1.5,Online Panel,NA,7/3/20,7/4/20,933,rv,NA,NA,U.S. President,Biden,43
125233,HarrisX,1.5,Online Panel,NA,7/3/20,7/4/20,933,rv,NA,NA,U.S. President,Trump,39
126825,Morning Consult,1.9,Online Panel,NA,7/2/20,7/4/20,12000,lv,NA,NA,U.S. President,Biden,50
126825,Morning Consult,1.9,Online Panel,NA,7/2/20,7/4/20,12000,lv,NA,NA,U.S. President,Trump,43
132477,SurveyMonkey,2,Online Panel,NA,7/2/20,7/4/20,11644,rv,NA,NA,U.S. President,Biden,53.4
132477,SurveyMonkey,2,Online Panel,NA,7/2/20,7/4/20,11644,rv,NA,NA,U.S. President,Trump,44.2
132602,SurveyMonkey,2,Online Panel,NA,7/2/20,7/4/20,11644,lv,NA,NA,U.S. President,Biden,53.09
132602,SurveyMonkey,2,Online Panel,NA,7/2/20,7/4/20,11644,lv,NA,NA,U.S. President,Trump,45.07
128087,Morning Consult,1.9,Online Panel,Wisconsin,6/25/20,7/4/20,797,lv,NA,NA,U.S. President,Biden,50
128087,Morning Consult,1.9,Online Panel,Wisconsin,6/25/20,7/4/20,797,lv,NA,NA,U.S. President,Trump,44
125129,PPP,1.4,IVR/Text,Maine,7/2/20,7/3/20,1022,v,NA,NA,U.S. President,Biden,53
125129,PPP,1.4,IVR/Text,Maine,7/2/20,7/3/20,1022,v,NA,NA,U.S. President,Trump,42
126824,Morning Consult,1.9,Online Panel,NA,7/1/20,7/3/20,12000,lv,NA,NA,U.S. President,Biden,50
126824,Morning Consult,1.9,Online Panel,NA,7/1/20,7/3/20,12000,lv,NA,NA,U.S. President,Trump,42
132476,SurveyMonkey,2,Online Panel,NA,7/1/20,7/3/20,17464,rv,NA,NA,U.S. President,Biden,53.27
132476,SurveyMonkey,2,Online Panel,NA,7/1/20,7/3/20,17464,rv,NA,NA,U.S. President,Trump,43.98
132601,SurveyMonkey,2,Online Panel,NA,7/1/20,7/3/20,17464,lv,NA,NA,U.S. President,Biden,52.84
132601,SurveyMonkey,2,Online Panel,NA,7/1/20,7/3/20,17464,lv,NA,NA,U.S. President,Trump,45.15
128086,Morning Consult,1.9,Online Panel,Wisconsin,6/24/20,7/3/20,797,lv,NA,NA,U.S. President,Biden,50
128086,Morning Consult,1.9,Online Panel,Wisconsin,6/24/20,7/3/20,797,lv,NA,NA,U.S. President,Trump,44
125297,Gravis Marketing (2020 and earlier),2,IVR/Online Panel,Georgia,7/2/20,7/2/20,513,lv,FALSE,REP,U.S. President,Biden,45
125297,Gravis Marketing (2020 and earlier),2,IVR/Online Panel,Georgia,7/2/20,7/2/20,513,lv,FALSE,REP,U.S. President,Trump,48
125219,Research Co.,2.4,Online Panel,NA,7/1/20,7/2/20,1049,lv,NA,NA,U.S. President,Biden,49
125219,Research Co.,2.4,Online Panel,NA,7/1/20,7/2/20,1049,lv,NA,NA,U.S. President,Trump,40
125219,Research Co.,2.4,Online Panel,NA,7/1/20,7/2/20,1049,lv,NA,NA,U.S. President,Jorgensen,1
126823,Morning Consult,1.9,Online Panel,NA,6/30/20,7/2/20,12000,lv,NA,NA,U.S. President,Biden,51
126823,Morning Consult,1.9,Online Panel,NA,6/30/20,7/2/20,12000,lv,NA,NA,U.S. President,Trump,42
132475,SurveyMonkey,2,Online Panel,NA,6/30/20,7/2/20,24049,rv,NA,NA,U.S. President,Biden,51.88
132475,SurveyMonkey,2,Online Panel,NA,6/30/20,7/2/20,24049,rv,NA,NA,U.S. President,Trump,45.12
132600,SurveyMonkey,2,Online Panel,NA,6/30/20,7/2/20,24049,lv,NA,NA,U.S. President,Biden,51.1
132600,SurveyMonkey,2,Online Panel,NA,6/30/20,7/2/20,24049,lv,NA,NA,U.S. President,Trump,46.68
125127,Trafalgar Group,0.7,IVR/Live Phone/Text/Online Panel/Email,Florida,6/29/20,7/2/20,1072,lv,NA,REP,U.S. President,Biden,45.9
125127,Trafalgar Group,0.7,IVR/Live Phone/Text/Online Panel/Email,Florida,6/29/20,7/2/20,1072,lv,NA,REP,U.S. President,Trump,45.94
125183,Trafalgar Group,0.7,IVR/Live Phone/Text/Online Panel/Email,Pennsylvania,6/29/20,7/2/20,1062,lv,NA,REP,U.S. President,Biden,48
125183,Trafalgar Group,0.7,IVR/Live Phone/Text/Online Panel/Email,Pennsylvania,6/29/20,7/2/20,1062,lv,NA,REP,U.S. President,Trump,42.7
128085,Morning Consult,1.9,Online Panel,Wisconsin,6/23/20,7/2/20,797,lv,NA,NA,U.S. President,Biden,50
128085,Morning Consult,1.9,Online Panel,Wisconsin,6/23/20,7/2/20,797,lv,NA,NA,U.S. President,Trump,44
125124,YouGov,3,Online Panel,NA,6/29/20,7/1/20,1187,rv,NA,NA,U.S. President,Biden,45
125124,YouGov,3,Online Panel,NA,6/29/20,7/1/20,1187,rv,NA,NA,U.S. President,Trump,40
126822,Morning Consult,1.9,Online Panel,NA,6/29/20,7/1/20,12000,lv,NA,NA,U.S. President,Biden,51
126822,Morning Consult,1.9,Online Panel,NA,6/29/20,7/1/20,12000,lv,NA,NA,U.S. President,Trump,42
132474,SurveyMonkey,2,Online Panel,NA,6/29/20,7/1/20,25107,rv,NA,NA,U.S. President,Biden,51.71
132474,SurveyMonkey,2,Online Panel,NA,6/29/20,7/1/20,25107,rv,NA,NA,U.S. President,Trump,45.36
132599,SurveyMonkey,2,Online Panel,NA,6/29/20,7/1/20,25107,lv,NA,NA,U.S. President,Biden,51.04
132599,SurveyMonkey,2,Online Panel,NA,6/29/20,7/1/20,25107,lv,NA,NA,U.S. President,Trump,46.87
125320,YouGov,3,Online Panel,Missouri,6/23/20,7/1/20,900,lv,NA,NA,U.S. President,Biden,42.5
